#   x       y(x)         y(x)^2         classical p(x)      V
 -7.760 -0.53240729E-11  0.28345752E-22  0.00000000E+00   30.108800
 -7.750 -0.57384434E-11  0.32929732E-22  0.00000000E+00   30.031250
 -7.740 -0.61844246E-11  0.38247108E-22  0.00000000E+00   29.953800
 -7.730 -0.66643774E-11  0.44413926E-22  0.00000000E+00   29.876450
 -7.720 -0.71808350E-11  0.51564391E-22  0.00000000E+00   29.799200
 -7.710 -0.77365152E-11  0.59853668E-22  0.00000000E+00   29.722050
 -7.700 -0.83343339E-11  0.69461121E-22  0.00000000E+00   29.645000
 -7.690 -0.89774185E-11  0.80594044E-22  0.00000000E+00   29.568050
 -7.680 -0.96691237E-11  0.93491953E-22  0.00000000E+00   29.491200
 -7.670 -0.10413047E-10  0.10843154E-21  0.00000000E+00   29.414450
 -7.660 -0.11213045E-10  0.12573238E-21  0.00000000E+00   29.337800
 -7.650 -0.12073255E-10  0.14576350E-21  0.00000000E+00   29.261250
 -7.640 -0.12998111E-10  0.16895089E-21  0.00000000E+00   29.184800
 -7.630 -0.13992366E-10  0.19578630E-21  0.00000000E+00   29.108450
 -7.620 -0.15061114E-10  0.22683715E-21  0.00000000E+00   29.032200
 -7.610 -0.16209815E-10  0.26275811E-21  0.00000000E+00   28.956050
 -7.600 -0.17444321E-10  0.30430434E-21  0.00000000E+00   28.880000
 -7.590 -0.18770900E-10  0.35234670E-21  0.00000000E+00   28.804050
 -7.580 -0.20196270E-10  0.40788931E-21  0.00000000E+00   28.728200
 -7.570 -0.21727624E-10  0.47208965E-21  0.00000000E+00   28.652450
 -7.560 -0.23372670E-10  0.54628172E-21  0.00000000E+00   28.576800
 -7.550 -0.25139662E-10  0.63200260E-21  0.00000000E+00   28.501250
 -7.540 -0.27037438E-10  0.73102307E-21  0.00000000E+00   28.425800
 -7.530 -0.29075464E-10  0.84538259E-21  0.00000000E+00   28.350450
 -7.520 -0.31263872E-10  0.97742966E-21  0.00000000E+00   28.275200
 -7.510 -0.33613509E-10  0.11298680E-20  0.00000000E+00   28.200050
 -7.500 -0.36135989E-10  0.13058097E-20  0.00000000E+00   28.125000
 -7.490 -0.38843738E-10  0.15088360E-20  0.00000000E+00   28.050050
 -7.480 -0.41750057E-10  0.17430673E-20  0.00000000E+00   27.975200
 -7.470 -0.44869177E-10  0.20132431E-20  0.00000000E+00   27.900450
 -7.460 -0.48216325E-10  0.23248140E-20  0.00000000E+00   27.825800
 -7.450 -0.51807791E-10  0.26840472E-20  0.00000000E+00   27.751250
 -7.440 -0.55661000E-10  0.30981469E-20  0.00000000E+00   27.676800
 -7.430 -0.59794590E-10  0.35753930E-20  0.00000000E+00   27.602450
 -7.420 -0.64228494E-10  0.41252994E-20  0.00000000E+00   27.528200
 -7.410 -0.68984025E-10  0.47587957E-20  0.00000000E+00   27.454050
 -7.400 -0.74083973E-10  0.54884351E-20  0.00000000E+00   27.380000
 -7.390 -0.79552704E-10  0.63286326E-20  0.00000000E+00   27.306050
 -7.380 -0.85416261E-10  0.72959376E-20  0.00000000E+00   27.232200
 -7.370 -0.91702484E-10  0.84093456E-20  0.00000000E+00   27.158450
 -7.360 -0.98441126E-10  0.96906552E-20  0.00000000E+00   27.084800
 -7.350 -0.10566398E-09  0.11164877E-19  0.00000000E+00   27.011250
 -7.340 -0.11340502E-09  0.12860698E-19  0.00000000E+00   26.937800
 -7.330 -0.12170054E-09  0.14811021E-19  0.00000000E+00   26.864450
 -7.320 -0.13058931E-09  0.17053568E-19  0.00000000E+00   26.791200
 -7.310 -0.14011275E-09  0.19631583E-19  0.00000000E+00   26.718050
 -7.300 -0.15031509E-09  0.22594628E-19  0.00000000E+00   26.645000
 -7.290 -0.16124358E-09  0.25999491E-19  0.00000000E+00   26.572050
 -7.280 -0.17294863E-09  0.29911230E-19  0.00000000E+00   26.499200
 -7.270 -0.18548412E-09  0.34404359E-19  0.00000000E+00   26.426450
 -7.260 -0.19890753E-09  0.39564204E-19  0.00000000E+00   26.353800
 -7.250 -0.21328022E-09  0.45488451E-19  0.00000000E+00   26.281250
 -7.240 -0.22866769E-09  0.52288911E-19  0.00000000E+00   26.208800
 -7.230 -0.24513984E-09  0.60093539E-19  0.00000000E+00   26.136450
 -7.220 -0.26277125E-09  0.69048728E-19  0.00000000E+00   26.064200
 -7.210 -0.28164150E-09  0.79321935E-19  0.00000000E+00   25.992050
 -7.200 -0.30183549E-09  0.91104664E-19  0.00000000E+00   25.920000
 -7.190 -0.32344378E-09  0.10461588E-18  0.00000000E+00   25.848050
 -7.180 -0.34656297E-09  0.12010589E-18  0.00000000E+00   25.776200
 -7.170 -0.37129605E-09  0.13786076E-18  0.00000000E+00   25.704450
 -7.160 -0.39775289E-09  0.15820736E-18  0.00000000E+00   25.632800
 -7.150 -0.42605060E-09  0.18151911E-18  0.00000000E+00   25.561250
 -7.140 -0.45631405E-09  0.20822251E-18  0.00000000E+00   25.489800
 -7.130 -0.48867634E-09  0.23880456E-18  0.00000000E+00   25.418450
 -7.120 -0.52327935E-09  0.27382128E-18  0.00000000E+00   25.347200
 -7.110 -0.56027428E-09  0.31390727E-18  0.00000000E+00   25.276050
 -7.100 -0.59982226E-09  0.35978674E-18  0.00000000E+00   25.205000
 -7.090 -0.64209496E-09  0.41228594E-18  0.00000000E+00   25.134050
 -7.080 -0.68727530E-09  0.47234734E-18  0.00000000E+00   25.063200
 -7.070 -0.73555813E-09  0.54104576E-18  0.00000000E+00   24.992450
 -7.060 -0.78715098E-09  0.61960666E-18  0.00000000E+00   24.921800
 -7.050 -0.84227489E-09  0.70942699E-18  0.00000000E+00   24.851250
 -7.040 -0.90116525E-09  0.81209881E-18  0.00000000E+00   24.780800
 -7.030 -0.96407270E-09  0.92943618E-18  0.00000000E+00   24.710450
 -7.020 -0.10312641E-08  0.10635056E-17  0.00000000E+00   24.640200
 -7.010 -0.11030235E-08  0.12166608E-17  0.00000000E+00   24.570050
 -7.000 -0.11796532E-08  0.13915818E-17  0.00000000E+00   24.500000
 -6.990 -0.12614752E-08  0.15913197E-17  0.00000000E+00   24.430050
 -6.980 -0.13488318E-08  0.18193473E-17  0.00000000E+00   24.360200
 -6.970 -0.14420875E-08  0.20796165E-17  0.00000000E+00   24.290450
 -6.960 -0.15416301E-08  0.23766233E-17  0.00000000E+00   24.220800
 -6.950 -0.16478719E-08  0.27154817E-17  0.00000000E+00   24.151250
 -6.940 -0.17612517E-08  0.31020075E-17  0.00000000E+00   24.081800
 -6.930 -0.18822362E-08  0.35428130E-17  0.00000000E+00   24.012450
 -6.920 -0.20113216E-08  0.40454145E-17  0.00000000E+00   23.943200
 -6.910 -0.21490356E-08  0.46183540E-17  0.00000000E+00   23.874050
 -6.900 -0.22959393E-08  0.52713373E-17  0.00000000E+00   23.805000
 -6.890 -0.24526291E-08  0.60153896E-17  0.00000000E+00   23.736050
 -6.880 -0.26197391E-08  0.68630329E-17  0.00000000E+00   23.667200
 -6.870 -0.27979431E-08  0.78284855E-17  0.00000000E+00   23.598450
 -6.860 -0.29879573E-08  0.89278886E-17  0.00000000E+00   23.529800
 -6.850 -0.31905426E-08  0.10179562E-16  0.00000000E+00   23.461250
 -6.840 -0.34065078E-08  0.11604295E-16  0.00000000E+00   23.392800
 -6.830 -0.36367117E-08  0.13225672E-16  0.00000000E+00   23.324450
 -6.820 -0.38820668E-08  0.15070442E-16  0.00000000E+00   23.256200
 -6.810 -0.41435423E-08  0.17168943E-16  0.00000000E+00   23.188050
 -6.800 -0.44221675E-08  0.19555565E-16  0.00000000E+00   23.120000
 -6.790 -0.47190353E-08  0.22269294E-16  0.00000000E+00   23.052050
 -6.780 -0.50353062E-08  0.25354309E-16  0.00000000E+00   22.984200
 -6.770 -0.53722123E-08  0.28860665E-16  0.00000000E+00   22.916450
 -6.760 -0.57310614E-08  0.32845065E-16  0.00000000E+00   22.848800
 -6.750 -0.61132417E-08  0.37371724E-16  0.00000000E+00   22.781250
 -6.740 -0.65202263E-08  0.42513350E-16  0.00000000E+00   22.713800
 -6.730 -0.69535785E-08  0.48352254E-16  0.00000000E+00   22.646450
 -6.720 -0.74149571E-08  0.54981589E-16  0.00000000E+00   22.579200
 -6.710 -0.79061220E-08  0.62506764E-16  0.00000000E+00   22.512050
 -6.700 -0.84289398E-08  0.71047026E-16  0.00000000E+00   22.445000
 -6.690 -0.89853906E-08  0.80737245E-16  0.00000000E+00   22.378050
 -6.680 -0.95775744E-08  0.91729932E-16  0.00000000E+00   22.311200
 -6.670 -0.10207718E-07  0.10419751E-15  0.00000000E+00   22.244450
 -6.660 -0.10878183E-07  0.11833486E-15  0.00000000E+00   22.177800
 -6.650 -0.11591472E-07  0.13436222E-15  0.00000000E+00   22.111250
 -6.640 -0.12350239E-07  0.15252839E-15  0.00000000E+00   22.044800
 -6.630 -0.13157296E-07  0.17311444E-15  0.00000000E+00   21.978450
 -6.620 -0.14015625E-07  0.19643774E-15  0.00000000E+00   21.912200
 -6.610 -0.14928384E-07  0.22285666E-15  0.00000000E+00   21.846050
 -6.600 -0.15898922E-07  0.25277571E-15  0.00000000E+00   21.780000
 -6.590 -0.16930782E-07  0.28665140E-15  0.00000000E+00   21.714050
 -6.580 -0.18027724E-07  0.32499882E-15  0.00000000E+00   21.648200
 -6.570 -0.19193724E-07  0.36839905E-15  0.00000000E+00   21.582450
 -6.560 -0.20432998E-07  0.41750741E-15  0.00000000E+00   21.516800
 -6.550 -0.21750008E-07  0.47306284E-15  0.00000000E+00   21.451250
 -6.540 -0.23149479E-07  0.53589837E-15  0.00000000E+00   21.385800
 -6.530 -0.24636413E-07  0.60695286E-15  0.00000000E+00   21.320450
 -6.520 -0.26216107E-07  0.68728428E-15  0.00000000E+00   21.255200
 -6.510 -0.27894166E-07  0.77808451E-15  0.00000000E+00   21.190050
 -6.500 -0.29676523E-07  0.88069600E-15  0.00000000E+00   21.125000
 -6.490 -0.31569455E-07  0.99663046E-15  0.00000000E+00   21.060050
 -6.480 -0.33579605E-07  0.11275899E-14  0.00000000E+00   20.995200
 -6.470 -0.35714001E-07  0.12754899E-14  0.00000000E+00   20.930450
 -6.460 -0.37980078E-07  0.14424863E-14  0.00000000E+00   20.865800
